Adj Close
70.43
71.370003
71.190002
71.230003
70.830002
70.120003
69.370003
68.540001
69.190002
71.389999
71.419998
70.489998
71.230003
71.389999
71.099998
69.790001
69.779999
69.160004
69.629997
69.449997
69.300003
70.019997
69.989998
69.830002
69.589996
69.360001
69.190002
68.339996
68.730003
68.889999
68.870003
68.220001
68.449997
68.230003
67.459999
67.389999
67.980003
68.699997
69.360001
71.669998
71.75
72.010002
72.120003
70.730003
71.790001
72.330002
71.620003
72.349998
72.269997
72.190002
71.970001
72.089996
72.870003
72.400002
71.519997
71.459999
71.940002
70.300003
71.830002
72.059998
73
72.5
72.839996
71.440002
71.309998
71.400002
71.139999
71.220001
72.230003
71.970001
72.699997
72.809998
74.300003
72.93
72.889999
73.32
73.889999
73.800003
73.949997
73.039999
72.841355
73.258505
72.801633
72.44408
72.632783
73.278365
72.473875
72.742036
72.821494
73.22871
73.248571
73.049933
73.020131
73.2883
73.159186
73.337955
73.169113
73.198908
73.119457
72.771831
73.556461
73.337955
73.030065
73.318094
72.642717
72.314959
72.523531
71.96734
71.023803
71.013868
71.47074
71.609788
71.262169
70.97414
70.616587
70.467605
70.815231
70.636455
70.467605
70.050462
70.656316
70.606652
70.795363
70.547063
70.566931
70.388155
70.467605
70.020668
70.298763
70.268968
70.368286
70.000807
69.762433
69.027467
69.38502
68.729503
62.720642
64.657381
65.571124
64.498473
66.395483
65.958479
67.825695
67.983448
67.293263
66.267841
66.248125
66.060786
66.642512
65.932611
67.944015
68.44686
68.328547
68.496163
67.756676
67.510181
68.239805
68.791953
68.880695
68.091906
67.835556
68.180649
67.835556
66.45518
67.105924
67.263685
68.07219
67.677796
68.131347
68.091906
67.529897
67.835556
67.076346
67.165088
67.046768
66.514337
66.918593
67.01719
66.011484
66.504475
67.036906
67.135503
66.41574
66.228401
66.465042
66.583355
66.593217
66.446406
65.360008
64.733617
64.802128
65.046812
64.929361
65.095752
66.593217
65.692782
65.066391
64.234459
63.285092
62.756573
64.704256
64.498722
64.772767
63.931054
64.391061
64.410632
65.477459
65.575331
65.007662
64.86085
65.438308
66.064699
64.94894
62.854445
62.590186
62.639122
62.100818
61.356976
60.564202
59.546316
61.229743
60.613138
61.719111
60.603349
62.267201
62.854445
62.188904
63.647219
62.19869
61.582085
60.153131
59.996533
60.368454
60.299943
59.458229
59.53653
59.791
59.252695
58.283745
57.598629
57.725865
59.017797
58.371831
59.105883
58.097786
58.293534
57.872677
58.34247
59.213545
58.391406
57.784591
57.109261
57.256076
57.110483
58.129619
58.469334
58.158736
58.488743
58.304329
58.915812
59.139051
58.158736
56.168994
54.761614
55.276038
55.887521
56.955187
56.770773
57.052246
56.887244
56.654297
56.401941
55.916638
55.557515
56.256349
55.945755
55.790458
56.314586
56.586355
57.168721
56.916361
57.023129
57.120188
57.159013
57.586082
58.265504
64.768571
64.96269
64.729746
64.914156
64.409444
63.749432
63.933849
63.07001
62.380873
62.934118
61.905278
61.788806
61.905278
61.953811
61.847044
61.720864
61.847044
61.478212
62.574999
62.788533
62.429406
62.390581
62.749708
62.235288
63.205894
64.428853
62.012045
62.953535
62.545882
61.944103
62.827359
63.031185
64.137676
62.924418
61.245265
62.070283
64.584154
66.418599
66.554484
67.437739
69.796313
70.252492
69.990431
70.446618
69.815722
69.378952
69.155709
70.650444
71.349282
69.650717
69.583236
69.390434
69.563959
69.63144
69.506112
68.812014
69.004823
69.901366
70.527982
70.123087
70.470136
70.749704
71.173877
71.000352
71.135315
71.222073
70.489421
70.161649
70.431574
71.135315
69.920643
69.274749
69.294026
68.378206
68.850576
69.525397
69.274749
69.776038
69.959205
70.171291
70.123087
70.354458
70.113452
69.747118
69.34223
69.824242
70.315896
70.306254
69.862804
69.997766
70.431574
71.482364
72.195739
71.84869
72.041499
71.598042
72.147535
72.48495
72.205382
73.130844
73.37185
73.169406
73.680337
77.044778
76.389241
75.887952
75.348101
76.119316
75.290255
75.704785
75.222774
74.856447
74.846801
75.85268
75.297051
74.770168
74.607306
75.77604
76.034698
76.484942
75.85268
75.134197
74.751004
74.856383
74.607306
75.910157
76.389145
76.78192
76.916036
77.260909
77.44292
77.624938
77.117211
77.586618
77.337549
77.318385
78.793672
79.061904
77.93149
78.448799
77.902752
79.560057
79.809126
79.742068
78.094345
