Adj Close
50.07
50.630001
51.009998
51.52
51.34
51.709999
51.279999
51.099998
51.59
50.68
50.130001
50.209999
50.77
50.389999
51.119999
51.080002
50.91
49.959999
49.73
49.720001
49.619999
50.18
52.02
51.889999
51.970001
51.049999
51.869999
51.77
51.889999
51.799999
51.220001
51.029999
51.619999
52.029999
52.439999
51.82
51.790001
51.790001
52.029999
52.119999
52.139999
52.669998
52.650002
52.16
53.25
55.34
54.400002
55.150002
55.41
55.34
54.869999
54.950001
55.18
55.470001
55.130001
55.369999
56.009998
55.330002
56.169998
57.720001
57.41
58.02
58.540001
57.48
57.839001
58.467253
58.836225
59.07556
60.05284
59.454503
58.497169
58.736504
57.051193
56.702166
56.722111
56.612416
56.293304
56.572526
54.976969
55.615191
55.824608
55.694967
54.637912
54.598022
54.767549
55.25619
55.34594
55.29608
55.635136
56.213524
56.981387
56.572526
56.831806
57.599665
57.599665
57.579724
57.709361
58.327642
57.82903
57.898836
56.67225
56.562555
55.764773
55.645107
55.046774
55.455636
55.046774
54.976969
52.94263
51.745961
52.444018
53.96977
54.418522
54.617967
54.209106
53.560908
53.321577
54.159245
53.96977
54.757578
54.957024
54.787494
53.96977
53.401353
54.149271
53.301632
54.378632
54.617967
54.906321
55.870808
55.522798
55.671947
56.268537
55.671947
56.159161
56.715982
55.801206
56.775638
56.815412
56.984448
57.660586
56.68615
58.863712
58.386439
58.098085
57.859447
58.774223
59.181893
59.251496
58.605186
58.207461
58.933314
59.20178
58.873653
59.092405
59.738714
59.281324
59.221667
59.231609
59.162007
59.152065
59.241554
58.217402
57.59098
59.082459
59.957461
59.967407
59.331039
59.629338
61.240134
61.120817
61.687579
61.140704
60.991555
61.299795
62.085304
64.531333
64.352355
62.632183
62.821102
61.508601
61.051215
60.464566
59.738714
58.54553
57.998655
59.470247
58.913427
60.912007
61.120817
61.707465
62.401696
61.082654
62.084332
61.866147
59.902458
59.71402
59.674349
58.821436
58.117282
57.690824
57.313957
55.955239
55.538701
56.937086
55.221337
54.58661
56.699061
59.674349
61.975241
62.034745
62.639721
61.499192
60.695867
59.089213
60.606608
60.199986
60.378503
60.06114
58.55366
57.83959
57.085852
58.028023
58.2958
59.446244
59.059457
58.385058
59.356985
60.983479
61.866147
61.013231
61.985157
62.728979
63.730662
63.284368
62.659556
63.82488
65.381947
64.365389
63.730662
64.573658
64.92573
63.775289
63.403378
62.624845
63.790165
63.88934
65.30756
65.257977
65.461288
63.873355
65.619582
65.946074
